,ID,Unnamed: 0,Latitude,Longitude,State
727,11129.0,221239,33.9859,113.227,河南省
728,11131.0,221279,34.1779,113.485,河南省
729,11132.0,221299,36.4832,115.46,山东省
730,11133.0,221319,23.8861,106.63,广西壮族自治区
731,11136.0,221379,46.9911,128.042,黑龙江省
732,11137.0,221399,39.7395,118.767,河北省
733,11138.0,221419,38.3661,117.337,河北省
734,11142.0,221479,45.9802,126.602,黑龙江省
735,11143.0,221499,34.3933,113.742,河南省
736,11144.0,221519,34.723,114.014,河南省
737,11145.0,221539,45.8888,126.558,黑龙江省
738,11147.0,221579,33.7364,113.301,河南省
739,11148.0,221599,39.5042,118.679,河北省
740,11149.0,221619,35.7535,115.028,河南省
741,11151.0,221659,30.7908,110.967,湖北省
742,11152.0,221679,28.5816,109.475,湖南省
743,11153.0,221699,37.6391,116.803,山东省
744,11156.0,221759,23.1329,106.417,广西壮族自治区
745,11160.0,221819,35.044,114.415,河南省
746,11162.0,221859,34.208,113.758,河南省
747,11163.0,221879,32.5243,112.365,河南省
748,11164.0,221899,43.5111,123.49,吉林省
749,11165.0,221919,41.9994,121.66,辽宁省
750,11166.0,221939,33.2454,112.981,河南省
751,11167.0,221959,28.7111,109.65,湖南省
752,11168.0,221979,28.9951,109.848,湖南省
753,11169.0,221999,37.164,116.44,山东省
754,11170.0,222019,34.7906,114.336,河南省
755,11171.0,222039,45.718,126.644,黑龙江省
756,11172.0,222059,32.07,112.135,湖北省
757,11173.0,222079,31.7672,111.84,湖北省
758,11175.0,222119,35.1656,114.678,河南省
759,11176.0,222139,29.4018,110.16,湖南省
760,11180.0,222199,36.2454,115.662,山东省
761,11181.0,222219,33.6237,113.357,河南省
762,11183.0,222259,33.0575,112.93,河南省
763,11187.0,222339,39.7,119.169,河北省
764,11188.0,222359,27.726,109.178,贵州省
765,11189.0,222379,34.036,113.824,河南省
766,11190.0,222399,36.4692,115.983,山东省
767,11191.0,222419,41.5299,121.238,辽宁省
768,11193.0,222459,39.4135,118.9,河北省
769,11195.0,222499,37.7397,117.207,山东省
770,11198.0,222559,30.7076,111.319,湖北省
771,11199.0,222579,34.413,114.187,河南省
772,11200.0,222599,45.3652,126.292,黑龙江省
773,11202.0,222639,39.9425,119.596,河北省
774,11205.0,222699,32.6816,112.852,河南省
775,11206.0,222719,36.1111,115.781,山东省
776,11208.0,222759,28.2955,109.722,湖南省
777,11209.0,222779,36.5941,116.249,山东省
778,11210.0,222799,27.3597,109.174,湖南省
779,11211.0,222819,40.0037,119.753,河北省
780,11213.0,222859,36.9286,116.647,山东省
781,11214.0,222879,35.2879,115.104,山东省
